Invoice Date,Invoice Day,Customer Name,Master Channel,Channel,Category,Brand,Market,Sub Brand,Product Description,Sales Volume,Sales Value,Discount,Tax,Net Amount,Sales Cases,Sales Pieces,Invoice Number
4/6/2026,Thursday,MUZAMIL K S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR CHATTPATTA NOODLES 72X31.5G,0.000032,27.34,-0.96,6.61,32.99,0,1,PFES26044094
4/6/2026,Thursday,MUZAMIL K S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR CHICKEN NOODLES 72X31.5G,0.000032,27.34,-0.96,6.61,32.99,0,1,PFES26044094
4/6/2026,Thursday,MUZAMIL K S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR BLK NODLS CHK AWR NG-25 72X45G,0.000045,39.05,-1.17,9.49,47.37,0,1,PFES26044094
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,CLEAR MEN,WASH & CARE,CLEAR MALE SHAMPOO DEEP CLEANSE,CLEAR SHMP DEEP CLEANSE DPSACHET 480X8ML,0.000791,742.45,-7.42,150.85,885.87,0,96,PFES26045381
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,CLEAR MEN,WASH & CARE,CLEAR MALE SHAMPOO DEEP CLEANSE,CLEAR SHMP DEEP CLEANSE SACHET 768X3.5ML,0.000346,371.22,-3.71,75.42,442.94,0,96,PFES26045381
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO HAIRFALL RESCUE,DOVE DYN HFR SACHET P1 192X12ML,0.000297,371.22,-3.71,75.42,442.94,0,24,PFES26043500
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO HAIRFALL RESCUE,DOVE DYN HFR SACHET P1 192X12ML,0.000297,371.22,-3.71,75.42,442.94,0,24,PFES26045381
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO HAIRFALL RESCUE,DOVE SHMP HAIRFAL RESCUE 24X175ML,0.000361,711.16,-14.15,147.59,844.6,0,2,PFES26043500
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO HAIRFALL RESCUE,DOVE DYN HFR SACHET 768X5ML,0.000247,371.22,-3.71,75.42,442.94,0,48,PFES26043500
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO HAIRFALL RESCUE,DOVE DYN HFR SACHET 768X5ML,0.000082,123.74,-1.24,25.14,147.65,0,16,PFES26045381
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO INTENSE REPAIR,DOVE DYN IR SACHET P1 192X12ML,0.000297,371.22,-3.71,75.42,442.94,0,24,PFES26043500
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO INTENSE REPAIR,DOVE DYN IR SACHET P1 192X12ML,0.000297,371.22,-3.71,75.42,442.94,0,24,PFES26045381
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO INTENSE REPAIR,DOVE SHMP INTNS RPR DYN W/O ACR 24X175ML,0.000361,786.81,-15.66,163.29,934.45,0,2,PFES26043500
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO INTENSE REPAIR,DOVE DYN IR SACHET 768X5ML,0.000247,371.22,-3.71,75.42,442.94,0,48,PFES26043500
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO INTENSE REPAIR,DOVE DYN IR SACHET 768X5ML,0.000082,123.74,-1.24,25.14,147.65,0,16,PFES26045381
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ANTI DANDRUFF,LIFEBUOY SHMP AD SACHET 480X9ML,0.000149,123.74,-1.24,25.14,147.65,0,16,PFES26045381
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HRBL SHP SACHT 480X9ML,0.000893,742.45,-7.42,150.85,885.87,0,96,PFES26045381
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO NATURALLY SILKY,LIFEBUOY SHMP NAT SILKY P2 24X175ML,0.000361,484.19,-9.64,100.49,575.04,0,2,PFES26043500
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO NATURALLY SILKY,LIFEBUOY SHMP NAT SILKY P2 12X370ML,0.000762,938.12,-18.67,194.7,"1,114.15",0,2,PFES26043500
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONIN SHMP P2 24X175ML,0.000361,484.19,-9.64,100.49,575.04,0,2,PFES26043500
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONION SHP SACH 480X9ML,0.000149,123.74,-1.24,25.14,147.65,0,16,PFES26045381
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 24X185ML,0.000762,"1,365.81",-27.18,282.64,"1,621.28",0,4,PFES26043500
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 768X4ML,0.000066,61.87,-0.62,12.57,73.82,0,16,PFES26045381
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 12X360ML,0.000371,569.09,-11.32,117.77,675.53,0,1,PFES26043500
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 6X660ML,0.00068,986.42,-19.63,204.13,"1,170.92",0,1,PFES26043500
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 48X80ML,0.000165,288.34,-22.87,59.58,325.06,0,2,PFES26043500
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO HAIR FALL,SUNSILK SUNRISE SHP HFS PO 24X185ML,0.000191,302.76,-6.02,62.65,359.38,0,1,PFES26043500
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO HAIR FALL,SUNSILK SUNRISE SHP HFS PI 24X185ML,0.000191,378.63,-30.03,78.24,426.85,0,1,PFES26045381
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO THICK & LONG,SUNSILK SUNRISE SHP T&L PO 24X185ML,0.000381,605.51,-12.05,125.3,718.77,0,2,PFES26043500
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO THICK & LONG,SUNSILK SUNRISE SHP T&L PO 24X185ML,0.000381,605.51,-48.02,125.12,682.62,0,2,PFES26045381
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO THICK & LONG,SUNSILK SUNRISE SHP T&L PI 12X360ML,0.001112,"1,818.81",-144.23,375.85,"2,050.42",0,3,PFES26045381
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHMP HEALTHIER & LONG,SUNSILK SUNRISE SHP L&H PS 24X185ML,0.000191,341.45,-6.79,70.66,405.32,0,1,PFES26043500
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,SKIN CARE,GLOW & LOVELY,FACE,GLOW&LOVELY FC MSTRSR CRM MLTVTMN,GLOW&LOVELY GIOVINE MV BN 120X14ML,0.000166,451.46,-4.51,94.22,541.16,0,12,PFES26043500
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,SKIN CARE,POND'S,FACE,POND'S BRIGHT BEAUTY FWL ESS CR FCL FOAM,PONDS BRIGHT BEAUTY FACEWASH 48X50G,0.0001,430.21,-4.3,94.11,520.02,0,2,PFES26043500
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,SKIN CARE,POND'S,FACE,POND'S FW LTN ESSNTL CARE PURE WHITE,PONDS BRGHT MRCLE PU WHITE FW 48X50G,0.00005,215.11,-2.15,47.06,260.01,0,1,PFES26043500
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,CONDIMENTS,KNORR,KETCHUP,KNORR KETCHUP TOMATO,KNORR TOMATO KETCHUP 24X190G,0.00057,283.75,-2.84,63.51,344.42,0,3,PFES26043500
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,CONDIMENTS,KNORR,KETCHUP,KNORR KETCHUP TOMATO,KNORR KETCHUP TOMATO CP11 24X400G,0.0012,550.65,-5.51,123.26,668.4,0,3,PFES26043500
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR CHATTPATTA PF 40X110G,0.00011,77.33,-0.77,15.56,92.11,0,1,PFES26043500
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 72X45G,0.00324,"2,811.84",-84.36,616.68,"3,344.17",1,0,PFES26043500
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 72X45G,0.000045,39.05,-1.17,8.57,46.45,0,1,PFES26045381
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 12X270G,0.00081,644.38,-16.11,142.05,770.32,0,3,PFES26045381
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR CHATTPATTA NOODLES 72X31.5G,0.002268,"1,968.29",-68.89,429.45,"2,328.85",1,0,PFES26043500
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR CHATTPATTA NOODLES 72X31.5G,0.000032,27.34,-0.96,5.96,32.35,0,1,PFES26045381
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR NDLES FULLMEAL CHK PI25 40X110G,0.00011,77.33,-0.77,17.31,93.86,0,1,PFES26043500
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR CHICKEN NOODLES 72X31.5G,0.000378,328.05,-11.48,71.58,388.14,0,12,PFES26043500
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR CHICKEN NOODLES 72X31.5G,0.000032,27.34,-0.96,5.96,32.35,0,1,PFES26045381
2/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR BLK NODLS CHK AWR NG-25 72X45G,0.00054,468.64,-14.06,102.78,557.36,0,12,PFES26043500
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR BLK NODLS CHK AWR NG-25 72X45G,0.000045,39.05,-1.17,8.57,46.45,0,1,PFES26045381
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS VANILA CUSTARD,RAFHAN AMB DSRT VNLA CSTRD PI7 36X275G,0.000825,515.5,-18.04,112.48,609.94,0,3,PFES26045381
9/6/2026,Tuesday,NAVEED G S,GT,Mom & Pop,OTHER FOODS,RAFHAN,OTHER MISC FOODS,RAFHAN PLAIN STAPLE FOODS CORN FLOUR,RAFHAN PLN STPL FDS CRNFLOUR PI7 36X275G,0.000825,445.21,-15.58,97.14,526.76,0,3,PFES26045381
7/6/2026,Sunday,NAVEED K S,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ANTI DANDRUFF,LIFEBUOY SHMP AD SACHET 480X9ML,0.000149,123.74,0,25.15,148.89,0,16,PFES26044976
7/6/2026,Sunday,NAVEED K S,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HRBAL SHMP P2 24X175ML,0.00018,242.1,-12.01,50.21,280.3,0,1,PFES26044976
7/6/2026,Sunday,NAVEED K S,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HRBL SHP SACHT 480X9ML,0.000149,123.74,0,25.15,148.89,0,16,PFES26044976
7/6/2026,Sunday,NAVEED K S,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONION SHP SACH 480X9ML,0.000149,123.74,0,25.15,148.89,0,16,PFES26044976
7/6/2026,Sunday,NAVEED K S,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 768X4ML,0.000066,61.87,0,12.57,74.44,0,16,PFES26044976
7/6/2026,Sunday,NAVEED K S,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 48X80ML,0.000082,144.17,-10.09,29.8,163.88,0,1,PFES26044976
7/6/2026,Sunday,NAVEED K S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 72X45G,0.000045,39.05,-0.78,8.65,46.93,0,1,PFES26044976
7/6/2026,Sunday,NAVEED K S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR CHATTPATTA NOODLES 72X31.5G,0.000032,27.34,-0.68,6.03,32.68,0,1,PFES26044976
7/6/2026,Sunday,NAVEED K S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR CHICKEN NOODLES 72X31.5G,0.000032,27.34,-0.68,6.03,32.68,0,1,PFES26044976
7/6/2026,Sunday,NAVEED K S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR BLK NODLS CHK AWR NG-25 72X45G,0.000045,39.05,-0.78,8.65,46.93,0,1,PFES26044976
7/6/2026,Sunday,aleem ks,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ANTI DANDRUFF,LIFEBUOY SHMP AD SACHET 480X9ML,0.000149,123.74,-1.24,25.14,147.65,0,16,PFES26045033
7/6/2026,Sunday,aleem ks,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HRBL SHP SACHT 480X9ML,0.000149,123.74,-1.24,25.14,147.65,0,16,PFES26045033
7/6/2026,Sunday,aleem ks,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONION SHP SACH 480X9ML,0.002232,"1,856.12",-18.56,377.12,"2,214.68",0,240,PFES26045033
7/6/2026,Sunday,aleem ks,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 768X4ML,0.000066,61.87,-0.62,12.57,73.82,0,16,PFES26045033
7/6/2026,Sunday,aleem ks,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 48X80ML,0.000494,865.02,-68.6,178.75,975.17,0,6,PFES26045033
7/6/2026,Sunday,aleem ks,GT,Mom & Pop,COOKING AIDS,KNORR,BOUILLONS & SEASONINGS,KNORR CUBE BOUILLON CHICKEN,KNORR CKN CUBE IRON PI 288X18G,0,0,0,0,0,0,0,PFES26045033
7/6/2026,Sunday,aleem ks,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 72X45G,0.000045,39.05,-1.17,8.57,46.45,0,1,PFES26045033
7/6/2026,Sunday,aleem ks,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR CHATTPATTA NOODLES 72X31.5G,0.000032,27.34,-0.96,5.96,32.35,0,1,PFES26045033
7/6/2026,Sunday,aleem ks,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR CHICKEN NOODLES 72X31.5G,0.000032,27.34,-0.96,5.96,32.35,0,1,PFES26045033
7/6/2026,Sunday,aleem ks,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR BLK NODLS CHK AWR NG-25 72X45G,0.000045,39.05,-1.17,8.57,46.45,0,1,PFES26045033
6/6/2026,Saturday,QADDER K S,GT,Mom & Pop,HAIR CARE,CLEAR MEN,WASH & CARE,CLEAR MALE SHAMPOO DEEP CLEANSE,CLEAR SHMP DEEP CLEANSE DPSACHET 480X8ML,0.000132,123.74,0,25.15,148.89,0,16,PFES26044685
6/6/2026,Saturday,QADDER K S,GT,Mom & Pop,HAIR CARE,CLEAR MEN,WASH & CARE,CLEAR MALE SHAMPOO DEEP CLEANSE,CLEAR SHMP DEEP CLEANSE SACHET 768X3.5ML,0.000115,123.74,0,25.15,148.89,0,32,PFES26044685
6/6/2026,Saturday,QADDER K S,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ANTI DANDRUFF,LIFEBUOY SHMP AD SACHET 480X9ML,0.000149,123.74,0,25.15,148.89,0,16,PFES26044685
6/6/2026,Saturday,QADDER K S,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HRBL SHP SACHT 480X9ML,0.000298,247.48,0,50.3,297.78,0,32,PFES26044685
6/6/2026,Saturday,QADDER K S,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONION SHP SACH 480X9ML,0.000149,123.74,0,25.15,148.89,0,16,PFES26044685
6/6/2026,Saturday,QADDER K S,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 768X4ML,0.000132,123.74,0,25.15,148.89,0,32,PFES26044685
6/6/2026,Saturday,QADDER K S,GT,Mom & Pop,SKIN CARE,GLOW & LOVELY,FACE,GLOW&LOVELY FC MSTRSR CRM MLTVTMN,GLOW&LOVELY GIOVINE MV BN 120X14ML,0.000166,451.46,0,94.24,545.7,0,12,PFES26044685
6/6/2026,Saturday,QADDER K S,GT,Mom & Pop,SKIN CARE,GLOW & LOVELY,FACE,GLOW&LOVELY FC MSTRSR CRM MLTVTMN,GLOW & LOVELY GISELLE MV SACHET 768X4ML,0.000063,118.45,-11.85,25.06,131.67,0,16,PFES26044685
6/6/2026,Saturday,QADDER K S,GT,Mom & Pop,COOKING AIDS,KNORR,BOUILLONS & SEASONINGS,KNORR CUBE BOUILLON CHICKEN,KNORR CKN CUBE IRON PI 288X18G,0,0,0,0,0,0,0,PFES26044685
6/6/2026,Saturday,QADDER K S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 72X45G,0,0,0,0,0,0,0,PFES26044685
6/6/2026,Saturday,QADDER K S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR CHATTPATTA NOODLES 72X31.5G,0.000032,27.34,-0.68,6.03,32.68,0,1,PFES26044685
6/6/2026,Saturday,QADDER K S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR CHICKEN NOODLES 72X31.5G,0.000032,27.34,-0.68,6.03,32.68,0,1,PFES26044685
6/6/2026,Saturday,QADDER K S,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR BLK NODLS CHK AWR NG-25 72X45G,0.000045,39.05,-0.78,8.65,46.93,0,1,PFES26044685
6/6/2026,Saturday,Ramzan k s,GT,Mom & Pop,HAIR CARE,CLEAR MEN,WASH & CARE,CLEAR MALE SHAMPOO DEEP CLEANSE,CLEAR SHMP DEEP CLEANSE DPSACHET 480X8ML,0.000132,123.74,0,25.15,148.89,0,16,PFES26044682
6/6/2026,Saturday,Ramzan k s,GT,Mom & Pop,HAIR CARE,CLEAR MEN,WASH & CARE,CLEAR MALE SHAMPOO DEEP CLEANSE,CLEAR SHMP DEEP CLEANSE SACHET 768X3.5ML,0.000058,61.87,0,12.57,74.44,0,16,PFES26044682
6/6/2026,Saturday,Ramzan k s,GT,Mom & Pop,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO HAIRFALL RESCUE,DOVE DYN HFR SACHET P1 192X12ML,0.000099,123.74,0,25.15,148.89,0,8,PFES26044682
6/6/2026,Saturday,Ramzan k s,GT,Mom & Pop,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO INTENSE REPAIR,DOVE DYN IR SACHET P1 192X12ML,0.000099,123.74,0,25.15,148.89,0,8,PFES26044682
6/6/2026,Saturday,Ramzan k s,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ANTI DANDRUFF,LIFEBUOY SHMP AD SACHET 480X9ML,0.000149,123.74,0,25.15,148.89,0,16,PFES26044682
6/6/2026,Saturday,Ramzan k s,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HRBL SHP SACHT 480X9ML,0.000149,123.74,0,25.15,148.89,0,16,PFES26044682
6/6/2026,Saturday,Ramzan k s,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONION SHP SACH 480X9ML,0.000149,123.74,0,25.15,148.89,0,16,PFES26044682
6/6/2026,Saturday,Ramzan k s,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 768X4ML,0.000066,61.87,0,12.57,74.44,0,16,PFES26044682
6/6/2026,Saturday,Ramzan k s,GT,Mom & Pop,SKIN CARE,GLOW & LOVELY,FACE,GLOW&LOVELY FC MSTRSR CRM MLTVTMN,GLOW & LOVELY GISELLE MV SACHET 768X4ML,0.000063,118.45,-11.85,25.06,131.67,0,16,PFES26044682
6/6/2026,Saturday,Ramzan k s,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 72X45G,0,0,0,0,0,0,0,PFES26044682
6/6/2026,Saturday,Ramzan k s,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR CHATTPATTA NOODLES 72X31.5G,0.000032,27.34,-0.68,6.03,32.68,0,1,PFES26044682
6/6/2026,Saturday,Ramzan k s,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR CHICKEN NOODLES 72X31.5G,0.000032,27.34,-0.68,6.03,32.68,0,1,PFES26044682
6/6/2026,Saturday,Ramzan k s,GT,Mom & Pop,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR BLK NODLS CHK AWR NG-25 72X45G,0.000045,39.05,-0.78,8.65,46.93,0,1,PFES26044682
7/6/2026,Sunday,RANA BASHIR K S,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ANTI DANDRUFF,LIFEBUOY SHMP AD SACHET 480X9ML,0.000149,123.74,-1.24,25.14,147.65,0,16,PFES26045018
7/6/2026,Sunday,RANA BASHIR K S,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HRBL SHP SACHT 480X9ML,0.000149,123.74,-1.24,25.14,147.65,0,16,PFES26045018
7/6/2026,Sunday,RANA BASHIR K S,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONION SHP P1 48X90ML,0.000278,444.19,-8.84,94.16,529.51,0,3,PFES26045018
7/6/2026,Sunday,RANA BASHIR K S,GT,Mom & Pop,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONION SHP SACH 480X9ML,0.000149,123.74,-1.24,25.14,147.65,0,16,PFES26045018
7/6/2026,Sunday,RANA BASHIR K S,GT,Mom & Pop,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 768X4ML,0.000066,61.87,-0.62,12.57,73.82,0,16,PFES26045018
